year,state,county,farms.full.owners,farms.part.owners,farms.managers,farms.tenants
1935,South Carolina,Cherokee,910,65,2,2242
1935,South Carolina,Chester,842,101,13,1918
1935,South Carolina,Chesterfield,1342,310,15,2397
1935,South Carolina,Clarendon,758,226,12,3273
1935,South Carolina,Colleton,1868,449,10,1358
1935,South Carolina,Darlington,899,155,12,2645
1935,South Carolina,Dillon,574,64,1,2430
1935,South Carolina,Dorchester,809,403,2,670
1935,South Carolina,Edgefield,704,76,4,2033
1935,South Carolina,Fairfield,678,102,9,1486
1935,South Carolina,Florence,1792,261,11,4019
1935,South Carolina,Georgetown,774,126,21,391
1935,South Carolina,Greenville,2681,385,29,4444
1935,South Carolina,Greenwood,797,93,25,1870
1935,South Carolina,Hampton,596,144,8,925
1935,South Carolina,Horry,2970,361,8,3000
1935,South Carolina,Jasper,672,173,6,553
1935,South Carolina,Kershaw,1028,184,22,2048
1935,South Carolina,Lancaster,896,124,7,1891
1935,South Carolina,Laurens,1162,155,14,3123
1935,South Carolina,Lee,639,189,23,2175
1935,South Carolina,Lexington,1768,375,7,1380
1935,South Carolina,McCormick,357,71,5,1380
1935,South Carolina,Marion,694,154,4,1676
1935,South Carolina,Marlboro,495,119,17,2476
1935,South Carolina,Newberry,1076,172,17,2139
1935,South Carolina,Oconee,1229,157,9,2593
1935,South Carolina,Orangeburg,1874,680,16,4968
1935,South Carolina,Pickens,1352,146,8,2245
1935,South Carolina,Richland,1120,329,26,1745
1935,South Carolina,Saluda,1118,134,7,1743
1935,South Carolina,Spartanburg,2274,375,31,5783
1935,South Carolina,Sumter,798,243,35,2994
1935,South Carolina,Union,623,55,17,1904
1935,South Carolina,Williamsburg,1555,362,15,2773
1935,South Carolina,York,1245,143,24,3631
1935,South Dakota,Armstrong,7,0,0,1
1935,South Dakota,Aurora,242,251,8,651
1935,South Dakota,Beadle,399,398,10,1075
1935,South Dakota,Bennett,224,190,4,365
1935,South Dakota,Bon Homme,454,341,2,702
1935,South Dakota,Brookings,491,324,10,1222
1935,South Dakota,Brown,486,628,8,1357
1935,South Dakota,Brule,233,276,7,468
1935,South Dakota,Buffalo,94,62,4,144
1935,South Dakota,Butte,289,283,7,388
1935,South Dakota,Campbell,242,257,2,364
1935,South Dakota,Charles Mix,541,562,8,1142
1935,South Dakota,Clark,352,288,9,1035
1935,South Dakota,Clay,384,238,8,681
1935,South Dakota,Codington,330,257,2,711
1935,South Dakota,Corson,400,564,4,496
1935,South Dakota,Custer,279,170,7,189
1935,South Dakota,Davison,239,210,10,572
1935,South Dakota,Day,600,436,13,1033
1935,South Dakota,Deuel,271,221,7,856
1935,South Dakota,Dewey,218,237,3,319
1935,South Dakota,Douglas,258,274,0,514
1935,South Dakota,Edmunds,160,455,6,650
1935,South Dakota,Fall River,254,335,3,281
1935,South Dakota,Faulk,165,280,4,528
1935,South Dakota,Grant,363,279,7,793
1935,South Dakota,Gregory,351,353,3,883
1935,South Dakota,Haakon,291,339,5,211
1935,South Dakota,Hamlin,298,237,3,641
1935,South Dakota,Hand,222,483,6,865
1935,South Dakota,Hanson,169,188,4,569
1935,South Dakota,Harding,133,475,1,129
1935,South Dakota,Hughes,92,158,5,292
1935,South Dakota,Hutchinson,463,646,3,693
1935,South Dakota,Hyde,114,158,4,305
1935,South Dakota,Jackson,104,136,0,153
1935,South Dakota,Jerauld,152,193,3,452
1935,South Dakota,Jones,106,219,1,181
1935,South Dakota,Kingsbury,359,284,6,976
1935,South Dakota,Lake,353,275,9,800
1935,South Dakota,Lawrence,246,86,4,154
1935,South Dakota,Lincoln,613,214,16,1033
1935,South Dakota,Lyman,226,389,5,429
1935,South Dakota,McCook,323,288,6,810
1935,South Dakota,McPherson,254,578,2,409
1935,South Dakota,Marshall,305,377,4,706
1935,South Dakota,Meade,641,636,11,468
1935,South Dakota,Mellette,252,256,2,310
1935,South Dakota,Miner,269,234,2,724
1935,South Dakota,Minnehaha,740,388,17,1353
1935,South Dakota,Moody,342,224,9,783
1935,South Dakota,Pennington,468,370,13,460
1935,South Dakota,Perkins,392,720,6,343
1935,South Dakota,Potter,83,270,2,358
1935,South Dakota,Roberts,657,496,5,1236
1935,South Dakota,Sanborn,270,187,3,607
1935,South Dakota,Shannon,381,78,6,189
1935,South Dakota,Spink,338,428,8,1251
1935,South Dakota,Stanley,148,145,1,122
1935,South Dakota,Sully,97,213,4,358
1935,South Dakota,Todd,241,237,10,404
1935,South Dakota,Tripp,325,619,3,932
1935,South Dakota,Turner,718,386,2,972
1935,South Dakota,Union,513,238,7,792
1935,South Dakota,Walworth,132,308,0,315
1935,South Dakota,Washabaugh,193,89,1,235
1935,South Dakota,Washington,205,32,1,126
1935,South Dakota,Yankton,612,297,15,724
1935,South Dakota,Ziebach,259,284,3,187
1935,Tennessee,Anderson,1388,182,3,569
1935,Tennessee,Bedford,1630,144,6,1336
1935,Tennessee,Benton,774,359,1,754
1935,Tennessee,Bledsoe,622,112,2,372
1935,Tennessee,Blount,1756,397,8,827
1935,Tennessee,Bradley,1111,57,6,828
1935,Tennessee,Campbell,1458,266,3,616
1935,Tennessee,Cannon,1065,130,2,726
1935,Tennessee,Carroll,1779,534,1,2402
1935,Tennessee,Carter,2357,215,7,424
1935,Tennessee,Cheatham,667,249,4,833
1935,Tennessee,Chester,721,76,0,1215
1935,Tennessee,Claiborne,2484,424,2,1310
1935,Tennessee,Clay,875,147,1,642
1935,Tennessee,Cocke,1724,298,6,1266
1935,Tennessee,Coffee,1229,218,3,824
1935,Tennessee,Crockett,903,196,2,2289
1935,Tennessee,Cumberland,926,9,3,190
1935,Tennessee,Davidson,2499,127,64,971
1935,Tennessee,Decatur,691,149,0,825
1935,Tennessee,DeKalb,1405,253,1,1193
1935,Tennessee,Dickson,1325,302,5,1082
1935,Tennessee,Dyer,886,270,15,2882
1935,Tennessee,Fayette,857,136,1,5288
1935,Tennessee,Fentress,867,128,0,493
1935,Tennessee,Franklin,1314,207,11,1262
1935,Tennessee,Gibson,2260,720,2,3939
1935,Tennessee,Giles,1736,366,5,2706
1935,Tennessee,Grainger,1487,361,0,812
1935,Tennessee,Greene,3055,901,5,2324
1935,Tennessee,Grundy,555,113,0,296
1935,Tennessee,Hamblen,1227,72,1,576
1935,Tennessee,Hamilton,1606,286,9,1159
1935,Tennessee,Hancock,1260,152,1,639
1935,Tennessee,Hardeman,884,166,4,2558
1935,Tennessee,Hardin,840,327,0,1319
1935,Tennessee,Hawkins,2499,534,9,1355
1935,Tennessee,Haywood,841,208,8,4267
1935,Tennessee,Henderson,1339,247,2,1604
1935,Tennessee,Henry,1624,447,4,1717
1935,Tennessee,Hickman,1043,146,3,580
1935,Tennessee,Houston,414,90,1,322
1935,Tennessee,Humphreys,689,218,4,696
1935,Tennessee,Jackson,1235,164,2,1056
1935,Tennessee,Jefferson,1387,265,11,906
1935,Tennessee,Johnson,1334,325,2,339
1935,Tennessee,Knox,3511,362,33,1584
1935,Tennessee,Lake,96,47,2,590
1935,Tennessee,Lauderdale,878,110,6,3153
1935,Tennessee,Lawrence,1664,286,2,2136
1935,Tennessee,Lewis,238,64,0,252
1935,Tennessee,Lincoln,1701,213,4,2673
1935,Tennessee,Loudon,852,94,11,697
1935,Tennessee,McMinn,1630,157,6,1076
1935,Tennessee,McNairy,1201,219,0,1733
1935,Tennessee,Macon,1454,240,0,1254
1935,Tennessee,Madison,1437,242,6,3223
1935,Tennessee,Marion,694,228,3,381
1935,Tennessee,Marshall,1158,220,1,936
1935,Tennessee,Maury,2013,223,24,2159
1935,Tennessee,Meigs,437,31,4,335
1935,Tennessee,Monroe,1818,161,6,1060
1935,Tennessee,Montgomery,1399,381,8,2449
1935,Tennessee,Moore,415,56,0,534
1935,Tennessee,Morgan,1007,93,0,349
1935,Tennessee,Obion,1379,322,22,1681
1935,Tennessee,Overton,1515,299,1,1577
1935,Tennessee,Perry,461,146,0,537
1935,Tennessee,Pickett,628,148,0,339
1935,Tennessee,Polk,555,86,4,738
1935,Tennessee,Putnam,1837,296,1,1506
1935,Tennessee,Rhea,637,167,4,557
1935,Tennessee,Roane,1165,88,11,579
1935,Tennessee,Robertson,1754,174,7,2442
1935,Tennessee,Rutherford,2129,279,3,2334
1935,Tennessee,Scott,1306,34,0,508
1935,Tennessee,Sequatchie,395,51,0,128
1935,Tennessee,Sevier,1661,303,1,1114
1935,Tennessee,Shelby,1959,363,24,5905
1935,Tennessee,Smith,1642,106,4,1440
1935,Tennessee,Stewart,832,203,0,727
1935,Tennessee,Sullivan,2545,402,7,985
1935,Tennessee,Sumner,2511,371,6,1919
1935,Tennessee,Tipton,1033,260,4,3564
1935,Tennessee,Trousdale,432,128,2,491
1935,Tennessee,Unicoi,766,111,0,322
1935,Tennessee,Union,1309,283,0,580
1935,Tennessee,Van Buren,309,34,1,223
1935,Tennessee,Warren,1572,204,2,993
1935,Tennessee,Washington,2270,422,8,1164
1935,Tennessee,Wayne,708,56,1,1071
1935,Tennessee,Weakley,2202,561,4,2416
1935,Tennessee,White,1201,192,2,610
1935,Tennessee,Williamson,1568,269,9,1722
1935,Tennessee,Wilson,2528,178,6,1272
1935,Texas,Anderson,1640,229,5,2543
1935,Texas,Andrews,20,18,8,39
1935,Texas,Angelina,1529,82,2,1189
1935,Texas,Aransas,72,4,5,88
1935,Texas,Archer,206,143,22,373
1935,Texas,Armstrong,166,102,10,178
1935,Texas,Atascosa,862,212,7,1450
1935,Texas,Austin,1348,382,1,1577
1935,Texas,Bailey,229,136,9,529
1935,Texas,Bandera,552,51,25,312
1935,Texas,Bastrop,948,203,4,2115
1935,Texas,Baylor,255,106,4,555
1935,Texas,Bee,427,163,8,1057
1935,Texas,Bell,1552,343,17,3069
1935,Texas,Bexar,1958,278,39,1818
1935,Texas,Blanco,370,44,10,270
1935,Texas,Borden,107,40,0,154
1935,Texas,Bosque,827,208,22,1223
1935,Texas,Bowie,1892,271,16,2902
1935,Texas,Brazoria,841,355,24,1224
1935,Texas,Brazos,811,131,3,1252
1935,Texas,Brewster,158,6,4,73
1935,Texas,Briscoe,192,106,6,395
1935,Texas,Brooks,144,82,4,258
1935,Texas,Brown,956,313,9,1028
1935,Texas,Burleson,977,204,17,1680
1935,Texas,Burnet,602,120,14,774
1935,Texas,Caldwell,708,148,6,1637
1935,Texas,Calhoun,138,59,2,338
1935,Texas,Callahan,584,199,4,836
1935,Texas,Cameron,1688,887,179,3215
1935,Texas,Camp,552,115,0,893
1935,Texas,Carson,202,92,13,307
1935,Texas,Cass,2155,239,2,3108
1935,Texas,Castro,347,161,13,547
1935,Texas,Chambers,148,109,3,168
1935,Texas,Cherokee,2295,388,6,3786
1935,Texas,Childress,376,84,10,864
1935,Texas,Clay,644,240,33,1061
1935,Texas,Cochran,163,42,7,244
1935,Texas,Coke,362,58,4,452
1935,Texas,Coleman,754,221,7,1391
1935,Texas,Collin,1435,392,18,3940
1935,Texas,Collingsworth,531,154,22,1110
1935,Texas,Colorado,804,316,8,1360
1935,Texas,Comal,511,73,4,302
1935,Texas,Comanche,1154,273,10,1441
1935,Texas,Concho,406,94,10,381
1935,Texas,Cooke,879,231,7,1724
1935,Texas,Coryell,1128,269,6,1917
1935,Texas,Cottle,331,57,7,782
1935,Texas,Crane,30,7,3,66
1935,Texas,Crockett,64,25,19,76
1935,Texas,Crosby,392,139,7,851
1935,Texas,Culberson,22,15,4,17
1935,Texas,Dallam,210,161,8,330
1935,Texas,Dallas,1856,506,41,2703
1935,Texas,Dawson,553,106,9,1278
1935,Texas,Deaf Smith,415,167,7,496
1935,Texas,Delta,481,180,1,1530
1935,Texas,Denton,1221,278,16,2281
1935,Texas,DeWitt,1275,227,18,2353
1935,Texas,Dickens,383,103,5,571
1935,Texas,Dimmit,170,76,24,182
1935,Texas,Donley,320,85,6,729
1935,Texas,Duval,364,86,32,775
1935,Texas,Eastland,1056,233,13,1118
1935,Texas,Ector,57,6,5,34
1935,Texas,Edwards,165,15,25,77
1935,Texas,Ellis,1150,330,15,3233
1935,Texas,El Paso,907,145,28,468
1935,Texas,Erath,1229,295,24,1500
1935,Texas,Falls,1114,253,16,3668
1935,Texas,Fannin,1599,351,16,3849
1935,Texas,Fayette,2147,427,3,2702
1935,Texas,Fisher,605,148,11,1064
1935,Texas,Floyd,467,297,3,976
1935,Texas,Foard,288,75,8,459
1935,Texas,Fort Bend,1024,286,23,2963
1935,Texas,Franklin,597,114,0,930
1935,Texas,Freestone,1034,264,4,2101
1935,Texas,Frio,268,52,10,737
1935,Texas,Gaines,83,79,8,289
1935,Texas,Galveston,350,151,5,177
1935,Texas,Garza,226,67,2,313
1935,Texas,Gillespie,883,193,15,370
1935,Texas,Glasscock,31,38,2,98
1935,Texas,Goliad,504,110,26,1059
1935,Texas,Gonzales,1480,235,14,2487
1935,Texas,Gray,393,84,9,623
1935,Texas,Grayson,1552,492,16,3433
1935,Texas,Gregg,825,61,4,811
1935,Texas,Grimes,931,164,6,2022
1935,Texas,Guadalupe,1347,184,7,2304
1935,Texas,Hale,586,235,8,1030
1935,Texas,Hall,424,68,15,1014
1935,Texas,Hamilton,927,138,12,942
1935,Texas,Hansford,140,120,6,204
1935,Texas,Hardeman,350,111,4,943
1935,Texas,Hardin,505,91,1,306
1935,Texas,Harris,1897,351,30,1568
1935,Texas,Harrison,2227,306,6,4210
1935,Texas,Hartley,176,49,22,271
1935,Texas,Haskell,547,169,10,1695
1935,Texas,Hays,582,72,12,912
1935,Texas,Hemphill,157,72,4,168
1935,Texas,Henderson,1562,334,3,2779
1935,Texas,Hidalgo,2539,872,779,2775
1935,Texas,Hill,1313,288,17,3223
1935,Texas,Hockley,504,137,6,835
1935,Texas,Hood,491,73,6,513
1935,Texas,Hopkins,1616,419,0,3032
1935,Texas,Houston,1765,207,5,3210
1935,Texas,Howard,316,93,7,618
1935,Texas,Hudspeth,82,4,12,61
1935,Texas,Hunt,1335,413,14,4129
1935,Texas,Hutchinson,60,47,8,69
1935,Texas,Irion,71,10,22,73
1935,Texas,Jack,646,188,6,650
1935,Texas,Jackson,359,155,7,1034
1935,Texas,Jasper,986,166,1,706
1935,Texas,Jeff Davis,70,18,0,22
1935,Texas,Jefferson,688,234,9,685
1935,Texas,Jim Hogg,92,14,11,125
1935,Texas,Jim Wells,482,131,3,934
1935,Texas,Johnson,1170,212,33,2307
1935,Texas,Jones,752,135,23,1900
1935,Texas,Karnes,799,145,3,1828
1935,Texas,Kaufman,986,180,23,3604
1935,Texas,Kendall,515,54,6,156
1935,Texas,Kenedy,10,0,3,7
1935,Texas,Kent,198,33,8,380
1935,Texas,Kerr,416,60,33,210
1935,Texas,Kimble,252,19,10,121
1935,Texas,King,30,4,9,120
1935,Texas,Kinney,78,16,3,31
1935,Texas,Kleberg,136,73,8,273
1935,Texas,Knox,405,104,13,746
1935,Texas,Lamar,1427,351,16,3788
1935,Texas,Lamb,919,297,14,1110
1935,Texas,Lampasas,512,116,3,554
1935,Texas,La Salle,275,37,1,316
1935,Texas,Lavaca,1766,323,8,2139
1935,Texas,Lee,898,170,3,1230
1935,Texas,Leon,1123,209,1,2148
1935,Texas,Liberty,825,124,3,837
1935,Texas,Limestone,1173,267,7,3116
1935,Texas,Lipscomb,226,121,15,285
1935,Texas,Live Oak,679,50,7,414
1935,Texas,Llano,376,54,14,325
1935,Texas,Loving,4,6,1,6
1935,Texas,Lubbock,861,179,6,1606
1935,Texas,Lynn,458,153,11,1379
1935,Texas,McCulloch,527,112,20,628
1935,Texas,McLennan,1673,347,28,3522
1935,Texas,McMullen,62,28,3,124
1935,Texas,Madison,660,146,1,1460
1935,Texas,Marion,631,98,0,869
1935,Texas,Martin,248,76,23,458
1935,Texas,Mason,476,88,11,251
1935,Texas,Matagorda,495,232,15,1181
1935,Texas,Maverick,344,46,3,67
1935,Texas,Medina,710,280,9,800
1935,Texas,Menard,189,50,16,155
1935,Texas,Midland,176,41,9,294
1935,Texas,Milam,1294,344,18,3339
1935,Texas,Mills,705,119,7,712
1935,Texas,Mitchell,376,98,4,870
1935,Texas,Montague,931,292,26,1400
1935,Texas,Montgomery,762,68,1,828
1935,Texas,Moore,52,45,4,186
1935,Texas,Morris,476,20,0,956
1935,Texas,Motley,239,51,3,326
1935,Texas,Nacogdoches,1900,163,2,2935
1935,Texas,Navarro,1202,362,13,4030
1935,Texas,Newton,918,120,3,487
1935,Texas,Nolan,390,81,34,628
1935,Texas,Nueces,480,139,45,986
1935,Texas,Ochiltree,228,154,4,299
1935,Texas,Oldham,62,51,8,99
1935,Texas,Orange,434,62,4,245
1935,Texas,Palo Pinto,587,137,15,675
1935,Texas,Panola,1487,185,2,2715
1935,Texas,Parker,1299,217,35,1411
1935,Texas,Parmer,208,274,1,418
1935,Texas,Pecos,105,64,16,189
1935,Texas,Polk,1028,90,7,1421
1935,Texas,Potter,171,42,8,175
1935,Texas,Presidio,242,29,22,463
1935,Texas,Rains,491,62,3,980
1935,Texas,Randall,304,145,16,348
1935,Texas,Reagan,16,16,0,58
1935,Texas,Real,178,21,7,66
1935,Texas,Red River,1401,292,4,3411
1935,Texas,Reeves,88,50,10,228
1935,Texas,Refugio,157,51,14,383
1935,Texas,Roberts,76,34,5,60
1935,Texas,Robertson,1049,180,13,2161
1935,Texas,Rockwall,242,75,0,535
1935,Texas,Runnels,825,168,9,1335
1935,Texas,Rusk,2359,317,1,3161
1935,Texas,Sabine,717,81,0,799
1935,Texas,San Augustine,761,81,1,1529
1935,Texas,San Jacinto,600,204,1,960
1935,Texas,San Patricio,559,136,20,859
1935,Texas,San Saba,675,88,7,652
1935,Texas,Schleicher,136,34,31,140
1935,Texas,Scurry,527,95,6,975
1935,Texas,Shackelford,187,70,1,240
1935,Texas,Shelby,1953,181,3,2909
1935,Texas,Sherman,125,116,1,170
1935,Texas,Smith,2453,356,15,3971
1935,Texas,Somervell,149,38,3,310
1935,Texas,Starr,721,356,1,385
1935,Texas,Stephens,323,160,5,368
1935,Texas,Sterling,59,29,1,32
1935,Texas,Stonewall,339,62,3,648
1935,Texas,Sutton,105,13,5,45
1935,Texas,Swisher,369,147,30,496
1935,Texas,Tarrant,1891,273,62,1806
1935,Texas,Taylor,732,175,12,1193
1935,Texas,Terrell,53,17,3,55
1935,Texas,Terry,323,84,6,1073
1935,Texas,Throckmorton,301,54,9,381
1935,Texas,Titus,943,109,1,1429
1935,Texas,Tom Green,673,95,27,728
1935,Texas,Travis,1086,198,18,1885
1935,Texas,Trinity,855,42,3,969
1935,Texas,Tyler,691,61,0,446
1935,Texas,Upshur,1648,186,2,2398
1935,Texas,Upton,41,7,1,51
1935,Texas,Uvalde,440,94,8,311
1935,Texas,Val Verde,202,15,2,40
1935,Texas,Van Zandt,1946,375,1,2850
1935,Texas,Victoria,621,237,14,1236
1935,Texas,Walker,681,135,2,1307
1935,Texas,Waller,494,173,13,889
1935,Texas,Ward,65,35,0,130
1935,Texas,Washington,1451,209,2,2419
1935,Texas,Webb,217,70,20,258
1935,Texas,Wharton,974,225,11,3002
1935,Texas,Wheeler,575,131,5,1082
1935,Texas,Wichita,490,146,24,1113
1935,Texas,Wilbarger,400,113,8,1178
1935,Texas,Willacy,253,115,6,914
1935,Texas,Williamson,1346,248,12,3060
1935,Texas,Wilson,1096,237,6,1470
1935,Texas,Winkler,20,4,5,39
1935,Texas,Wise,1086,282,10,1335
1935,Texas,Wood,1551,194,2,2213
1935,Texas,Yoakum,21,64,3,152
1935,Texas,Young,644,207,5,945
1935,Texas,Zapata,289,34,1,126
1935,Texas,Zavala,131,58,9,100
1935,Utah,Beaver,319,58,6,64
1935,Utah,Box Elder,1610,330,41,346
1935,Utah,Cache,1572,549,15,263
1935,Utah,Carbon,295,22,3,88
1935,Utah,Daggett,51,10,1,19
1935,Utah,Davis,1054,277,7,293
1935,Utah,Duchesne,638,216,3,344
1935,Utah,Emery,567,197,0,160
1935,Utah,Garfield,392,46,3,50
1935,Utah,Grand,118,5,9,44
1935,Utah,Iron,402,113,2,74
1935,Utah,Juab,319,107,9,89
1935,Utah,Kane,202,39,0,14
1935,Utah,Millard,860,234,15,178
1935,Utah,Morgan,188,22,0,47
1935,Utah,Piute,168,40,3,44
1935,Utah,Rich,190,50,7,27
1935,Utah,Salt Lake,2663,373,13,503
1935,Utah,San Juan,472,67,2,40
1935,Utah,Sanpete,1100,376,6,260
1935,Utah,Sevier,652,228,5,169
1935,Utah,Summit,404,85,3,53
1935,Utah,Tooele,563,60,10,72
1935,Utah,Uintah,971,140,8,272
1935,Utah,Utah,2778,691,32,503
1935,Utah,Wasatch,402,44,6,44
1935,Utah,Washington,543,153,1,68
1935,Utah,Wayne,236,27,1,28
1935,Utah,Weber,1358,243,13,426
1935,Vermont,Addison,1571,266,37,333
1935,Vermont,Bennington,1059,62,24,121
1935,Vermont,Caledonia,1847,167,17,198
1935,Vermont,Chittenden,1505,131,68,231
1935,Vermont,Essex,547,26,6,79
1935,Vermont,Franklin,1741,130,56,406
1935,Vermont,Grand Isle,314,54,6,102
1935,Vermont,Lamoille,1145,53,31,87
1935,Vermont,Orange,1952,222,14,253
1935,Vermont,Orleans,2123,68,57,142
1935,Vermont,Rutland,1840,232,40,367
1935,Vermont,Washington,1745,182,29,187
1935,Vermont,Windham,1446,277,22,169
1935,Vermont,Windsor,2666,306,34,268
1935,Virginia,Accomack,818,130,11,1588
1935,Virginia,Albemarle,2365,206,50,576
1935,Virginia,Alleghany,521,5,1,91
1935,Virginia,Amelia,1131,93,4,307
1935,Virginia,Amherst,1338,191,9,970
1935,Virginia,Appomattox,691,51,5,470
1935,Virginia,Arlington,30,1,0,4
1935,Virginia,Augusta,2895,165,93,682
1935,Virginia,Bath,456,45,16,92
1935,Virginia,Bedford,2377,475,8,1487
1935,Virginia,Bland,694,27,1,129
1935,Virginia,Botetourt,1304,150,4,291
1935,Virginia,Brunswick,1452,169,5,866
1935,Virginia,Buchanan,1618,94,0,1064
1935,Virginia,Buckingham,1494,277,1,626
1935,Virginia,Campbell,1850,143,13,1309
1935,Virginia,Caroline,1777,166,4,631
1935,Virginia,Carroll,2919,275,6,762
1935,Virginia,Charles City,590,60,0,103
1935,Virginia,Charlotte,1257,144,3,1409
1935,Virginia,Chesterfield,1890,96,12,409
1935,Virginia,Clarke,301,25,41,217
1935,Virginia,Craig,442,71,1,130
1935,Virginia,Culpeper,1295,133,29,290
1935,Virginia,Cumberland,1035,106,0,396
1935,Virginia,Dickenson,1270,180,0,814
1935,Virginia,Dinwiddie,1307,121,3,758
1935,Virginia,Elizabeth City,259,67,3,63
1935,Virginia,Essex,664,190,2,271
1935,Virginia,Fairfax,1565,112,30,294
1935,Virginia,Fauquier,1675,137,102,414
1935,Virginia,Floyd,1614,421,4,377
1935,Virginia,Fluvanna,923,203,6,235
1935,Virginia,Franklin,2556,279,8,1110
1935,Virginia,Frederick,1284,147,46,442
1935,Virginia,Giles,913,166,2,475
1935,Virginia,Gloucester,1085,180,7,64
1935,Virginia,Goochland,883,183,12,194
1935,Virginia,Grayson,2271,417,7,596
1935,Virginia,Greene,544,77,7,280
1935,Virginia,Greensville,530,124,2,655
1935,Virginia,Halifax,2160,219,7,3461
1935,Virginia,Hanover,1647,271,12,549
1935,Virginia,Henrico,1039,30,20,229
1935,Virginia,Henry,1345,149,1,765
1935,Virginia,Highland,586,51,16,75
1935,Virginia,Isle Of Wight,485,156,4,771
1935,Virginia,James City,330,26,5,39
1935,Virginia,King And Queen,871,174,0,226
1935,Virginia,King George,685,118,1,193
1935,Virginia,King William,627,145,12,135
1935,Virginia,Lancaster,775,131,0,87
1935,Virginia,Lee,1996,523,4,1160
1935,Virginia,Loudoun,1572,35,74,426
1935,Virginia,Louisa,1828,199,8,380
1935,Virginia,Lunenburg,1062,130,1,779
1935,Virginia,Madison,1079,123,8,369
1935,Virginia,Mathews,1027,114,0,95
1935,Virginia,Mecklenburg,1738,247,4,2243
1935,Virginia,Middlesex,908,147,3,104
1935,Virginia,Montgomery,1320,290,11,537
1935,Virginia,Nansemond,846,136,15,931
1935,Virginia,Nelson,1310,318,14,823
1935,Virginia,New Kent,385,134,4,111
1935,Virginia,Norfolk,844,66,19,338
1935,Virginia,Northampton,369,61,12,519
1935,Virginia,Northumberland,1186,160,1,183
